scorer,,,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski,Maski
individuals,,,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3
bodyparts,,,righthandbottom,righthandbottom,righthandtop,righthandtop,lefthandbottom,lefthandbottom,lefthanbdtop,lefthanbdtop,rightlegbottom,rightlegbottom,rightlegtop,rightlegtop,leftlegbottom,leftlegbottom,leftlegtop,leftlegtop,head,head,body1,body1,body2,body2,righthandbottom,righthandbottom,righthandtop,righthandtop,lefthandbottom,lefthandbottom,lefthanbdtop,lefthanbdtop,rightlegbottom,rightlegbottom,rightlegtop,rightlegtop,leftlegbottom,leftlegbottom,leftlegtop,leftlegtop,head,head,body1,body1,body2,body2,righthandbottom,righthandbottom,righthandtop,righthandtop,lefthandbottom,lefthandbottom,lefthanbdtop,lefthanbdtop,rightlegbottom,rightlegbottom,rightlegtop,rightlegtop,leftlegbottom,leftlegbottom,leftlegtop,leftlegtop,head,head,body1,body1,body2,body2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0247.png,453.26965549420646,378.2292946574384,392.61175052492416,269.97826425071935,345.95182362547627,390.3608756512948,362.7493973092775,281.17664670658684,220.903219534956,395.9600668792285,195.70685900925412,257.8466832568629,153.71292479975108,383.82848588537206,,,531.6583326852788,262.5126759468077,418.7413095886149,200.92157243953648,207.83844000311058,185.99039583171322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0310.png,386.0793607590014,401.5592581071623,349.68461777743204,268.1118671747414,314.2230733338517,395.9600668792285,334.7534411696087,290.5086320864764,174.2432926355081,405.2920522591181,166.77770433159645,261.5794774088187,209.70483707908852,382.89528734738315,205.9720429271327,266.2454700987635,484.0652072478419,285.8426393965316,375.8141768411229,214.91955050937088,178.9092853254529,205.58756512948128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0406.png,342.2190294735204,343.7009487518469,348.7514192394431,198.12197682556962,,,404.7433315187805,241.9823081110506,190.1076677813204,339.96815459989114,203.17244731316578,197.18877828758065,229.30200637685658,336.23536044793525,229.30200637685658,223.3183373512715,456.0692511081732,308.23940430826656,382.34656660704553,162.66043238198927,211.5712341550664,140.2636674702543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0437.png,409.4093242087253,432.3548098607979,415.00851543665914,307.30620577027764,510.19476631153276,431.42161132280893,472.86682479197447,327.8365736060347,296.4923011120615,439.82039816470956,267.5631464344038,264.3790730227856,296.4923011120615,423.0228244809083,298.35869818803945,300.7738160043549,519.5267516914223,391.2940741892837,455.1360525701843,254.11388910490706,277.8283303522824,221.45194027529357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0479.png,385.1461622210125,353.0329341317365,387.94575783497936,221.45194027529357,,,446.7372657282836,246.6483008009954,270.36274204837076,358.6321253596702,239.5671902947351,200.92157243953648,269.4295435103818,339.03495606190216,272.2291391243486,221.45194027529357,483.132008709853,321.30418384011193,411.27572128470325,167.32642507193407,250.7655727506026,139.33046893226532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0504.png,380.4801695310677,334.36896337195736,389.8121549109572,201.85477097752545,484.9984057858309,333.4357648339684,437.4052803483941,229.8507271171942,261.9639552064701,341.834551675869,237.7007932187572,179.45800606579047,,,262.89715374445905,208.38716074344813,527.9255385333229,263.4458744847966,421.54090520258177,154.26164554008864,261.03075666848116,124.399292324442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0591.png,302.0914923399952,353.9661326697255,343.1522280115094,223.31833735127145,410.34252274671434,353.0329341317365,392.61175052492416,244.78190372501751,181.70888093941977,353.0329341317365,177.97608678746394,203.7211680535034,,,199.43965316120995,241.04910957306168,457.0024496461621,311.9721984602224,376.7473753791118,171.9924177618788,198.50645462322103,145.862858698188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0605.png,294.62590403608357,323.1705809160899,333.8202426316198,215.8527490473598,404.7433315187805,325.97017653005673,386.0793607590014,220.5187417373046,174.2432926355081,321.30418384011193,173.31009409751914,191.58958705964693,,,196.6400575472431,211.18675635741505,446.7372657282836,283.9762423205537,379.5469709930787,143.99646162221012,199.43965316120995,120.66649817248617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img0811.png,373.01458122715604,293.30822770044324,384.2129636830235,178.52480752780156,,,442.0712730383388,201.85477097752545,261.03075666848116,306.37300723228867,233.96799906680138,157.0612411540555,,,257.29796251652533,180.39120460377944,481.26561163387504,266.2454700987635,412.20891982269217,122.53289524846411,247.03277859864676,95.47013764678434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img1014.png,331.02064701765295,317.57138968815616,357.1502060813437,176.6584104518236,409.4093242087253,311.9721984602224,372.081382689167,211.18675635741505,191.04086631930937,314.7717940741893,184.50847655338663,184.12399875573527,165.84450579360748,312.90539699821136,156.51252041371794,185.99039583171322,487.7980013997978,244.78190372501751,375.8141768411229,124.399292324442,207.83844000311058,116.00050548254143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img1063.png,291.8263084221167,369.83050781553777,340.35263239754255,255.98028618088495,360.8830002332996,362.3649195116261,346.8850221634652,275.57745547865306,184.50847655338663,381.0288902714052,177.04288824947497,236.38311688311688,133.182556963994,379.1624931954273,152.7797262617621,254.11388910490706,444.8708686523058,313.8385955362003,374.8809783031339,188.78999144568007,215.30402830702224,172.92561629986778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Horse Walk-5J1lxVgXsOY-480p-1651401758058,img1188.png,377.68057391710084,346.5005443658138,403.8101329807916,230.7839256551831,410.34252274671434,355.83252974570337,,,274.09553620032653,355.83252974570337,237.7007932187572,227.98433004121625,149.98013064779525,356.76572828369234,193.84046193327623,234.51671980713894,567.1198771288591,224.25153588926042,415.00851543665914,157.0612411540555,246.09958006065784,157.0612411540555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
